description,label,filename,data
resized (120x120)fire0or1 images in rgb,0,coast_cdmc924.jpg,"[[0.89314808 0.8805552  0.88308116 ... 0.89677866 0.88380105 0.8883311 ]
 [0.89369203 0.88129271 0.88264886 ... 0.89514671 0.88995111 0.8865712 ]
 [0.89597785 0.88391653 0.88470664 ... 0.90088408 0.90258323 0.9062959 ]
 ...
 [0.37271798 0.30318819 0.1604239  ... 0.04532295 0.05885179 0.06848781]
 [0.32101177 0.27460388 0.14652485 ... 0.17164988 0.0685225  0.05696745]
 [0.32830675 0.22500039 0.14153937 ... 0.06178204 0.04936691 0.05609339]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc927.jpg,"[[0.88132699 0.84963014 0.84650795 ... 0.71835297 0.71739726 0.72853665]
 [0.84710849 0.83225995 0.83398171 ... 0.70061452 0.69940591 0.71069959]
 [0.83349219 0.81424831 0.81444021 ... 0.70067476 0.69798247 0.71010298]
 ...
 [0.680007   0.67118587 0.68954884 ... 0.87003948 0.85529571 0.89299696]
 [0.66051885 0.63716724 0.66190385 ... 0.86315725 0.83496389 0.86325698]
 [0.63215652 0.60723893 0.60927656 ... 0.90064808 0.85781661 0.86004816]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc929.jpg,"[[0.4976921  0.49582078 0.50719796 ... 0.85491153 0.85066672 0.85630403]
 [0.51917188 0.51451947 0.52103459 ... 0.86389847 0.85947234 0.86522705]
 [0.56416574 0.56277922 0.57534127 ... 0.86959079 0.86664492 0.8707168 ]
 ...
 [0.39400386 0.38339109 0.37926177 ... 0.35286268 0.33304484 0.33868806]
 [0.4256409  0.4233585  0.44442274 ... 0.33952245 0.33854276 0.34215613]
 [0.40755311 0.40412798 0.42520221 ... 0.30734784 0.33361529 0.34630827]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc933.jpg,"[[0.42331565 0.41388083 0.41930799 ... 0.40794586 0.40659828 0.40382102]
 [0.41626159 0.40656287 0.41184338 ... 0.40288522 0.39874211 0.40233367]
 [0.42241608 0.40988357 0.41484081 ... 0.40695058 0.40306018 0.41288224]
 ...
 [0.2092124  0.20296679 0.20673989 ... 0.21299353 0.21402846 0.22048743]
 [0.2113875  0.19769108 0.19238451 ... 0.21505377 0.21374998 0.21652189]
 [0.20668856 0.20128605 0.20642552 ... 0.20263961 0.19795699 0.19931426]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc934.jpg,"[[0.83647912 0.82472596 0.82628598 ... 0.8720515  0.87400811 0.8884427 ]
 [0.83277383 0.82076088 0.8226541  ... 0.86375552 0.86434752 0.87830379]
 [0.82835159 0.81758601 0.81772409 ... 0.86421056 0.86653911 0.87977719]
 ...
 [0.60950281 0.65545736 0.66488177 ... 0.66745428 0.6773727  0.65911964]
 [0.62608493 0.64210964 0.65175871 ... 0.49178394 0.4321719  0.53138157]
 [0.67009625 0.64698206 0.67043743 ... 0.63107744 0.60396033 0.5937321 ]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc940.jpg,"[[0.96307139 0.94860299 0.94732062 ... 0.86794127 0.86638126 0.87813441]
 [0.95946095 0.94515426 0.94208524 ... 0.86430939 0.86241618 0.87442913]
 [0.9544938  0.94057184 0.93994896 ... 0.85937938 0.8592413  0.87000689]
 ...
 [0.57265596 0.5283538  0.4604361  ... 0.2563672  0.26909714 0.25994238]
 [0.63760696 0.57361111 0.5703858  ... 0.43255096 0.37316426 0.37459102]
 [0.62762491 0.61206872 0.61117104 ... 0.52622277 0.46561587 0.46716492]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc942.jpg,"[[0.41852531 0.41051768 0.40457799 ... 0.23176241 0.23100321 0.23464896]
 [0.42144702 0.41188401 0.40636184 ... 0.22645392 0.22540383 0.22920465]
 [0.42346312 0.41415552 0.40891835 ... 0.22747696 0.22685845 0.2304292 ]
 ...
 [0.55456459 0.55139946 0.56724331 ... 0.4288826  0.4368482  0.44886235]
 [0.57563401 0.57556121 0.57506886 ... 0.47074023 0.46115202 0.45426066]
 [0.58639893 0.56522861 0.5781717  ... 0.45040346 0.45447459 0.47841618]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc948.jpg,"[[0.95218704 0.93332266 0.92377356 ... 0.88640956 0.88517281 0.89568066]
 [0.93831028 0.92108585 0.91517159 ... 0.89464972 0.8949464  0.90763669]
 [0.95548223 0.94088611 0.93784462 ... 0.90727617 0.91159342 0.92740111]
 ...
 [0.21775833 0.20872771 0.23722659 ... 0.50680681 0.50055453 0.5195269 ]
 [0.22487934 0.22396455 0.23553508 ... 0.49247834 0.48774847 0.49963228]
 [0.18491877 0.21050913 0.21505683 ... 0.48428931 0.47904908 0.48773981]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc951.jpg,"[[0.84327372 0.83805526 0.83875032 ... 0.83471446 0.79472168 0.76276724]
 [0.78084775 0.81400497 0.82297431 ... 0.78003769 0.70410924 0.6611348 ]
 [0.72809147 0.75593602 0.75442567 ... 0.71924207 0.66061891 0.61461901]
 ...
 [0.2807559  0.36260434 0.56939542 ... 0.54256661 0.50626106 0.57186143]
 [0.4041975  0.41874773 0.45965472 ... 0.58786046 0.60568712 0.66804865]
 [0.38266595 0.33699234 0.40778928 ... 0.5773791  0.77758353 0.75481484]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc953.jpg,"[[0.84627753 0.83439069 0.83696387 ... 0.77412332 0.77344689 0.78274887]
 [0.83958022 0.82758536 0.82952524 ... 0.76722091 0.76683861 0.77538552]
 [0.8429368  0.83240525 0.83256358 ... 0.7724036  0.77137231 0.77790914]
 ...
 [0.43821626 0.41739964 0.45105715 ... 0.27456102 0.22379715 0.32255409]
 [0.44443656 0.4736574  0.41351546 ... 0.18799512 0.25671349 0.30042062]
 [0.47229585 0.53880759 0.62060689 ... 0.26823577 0.24272785 0.19560193]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc954.jpg,"[[0.8881849  0.87275248 0.86718562 ... 0.65602369 0.65272598 0.65770731]
 [0.88547216 0.86803411 0.86372579 ... 0.64455906 0.64075046 0.64605162]
 [0.88088755 0.86442955 0.85967551 ... 0.64282384 0.63816397 0.64429973]
 ...
 [0.32944122 0.31938995 0.32703818 ... 0.37679106 0.369293   0.35920867]
 [0.31008337 0.3070807  0.31361631 ... 0.36729227 0.37102826 0.38542644]
 [0.30222217 0.3013198  0.30155744 ... 0.38050579 0.38233169 0.38615185]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc955.jpg,"[[0.23925164 0.23528527 0.23722275 ... 0.5127469  0.51320457 0.51973399]
 [0.24197995 0.23797617 0.23943256 ... 0.52862644 0.5211882  0.5237535 ]
 [0.25570955 0.25152909 0.25266464 ... 0.58332563 0.56162361 0.55274672]
 ...
 [0.21774043 0.22451339 0.22339488 ... 0.16830828 0.18934918 0.17309531]
 [0.21880302 0.22133352 0.20798592 ... 0.15286216 0.17374128 0.15913461]
 [0.22919047 0.22709377 0.2290002  ... 0.17866178 0.17748538 0.17616443]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc960.jpg,"[[0.39455521 0.39075935 0.39736003 ... 0.54209477 0.54115673 0.54913561]
 [0.39102482 0.38726007 0.39390958 ... 0.54040194 0.54080007 0.54816087]
 [0.39573136 0.39171805 0.39944622 ... 0.54895415 0.54817672 0.5554235 ]
 ...
 [0.12528581 0.11906554 0.0588105  ... 0.13447646 0.1337416  0.13304847]
 [0.13009327 0.09110335 0.06658902 ... 0.11647306 0.13877053 0.1557668 ]
 [0.10011738 0.07209468 0.05552577 ... 0.11490504 0.12769605 0.13565452]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc969.jpg,"[[0.58019672 0.56608975 0.56416154 ... 0.59203578 0.59468002 0.60919286]
 [0.58106284 0.56702062 0.56530698 ... 0.59448838 0.59621889 0.6101944 ]
 [0.58540221 0.5714379  0.56995334 ... 0.5984035  0.59961795 0.61386086]
 ...
 [0.38717618 0.38497344 0.37404841 ... 0.40099676 0.35258966 0.34078437]
 [0.37362129 0.37136246 0.36011667 ... 0.42726138 0.40287387 0.41598033]
 [0.35359761 0.36221283 0.36844472 ... 0.42193381 0.47489839 0.55314076]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc976.jpg,"[[0.64661866 0.64138998 0.64532807 ... 0.67924456 0.67835634 0.68645023]
 [0.63655676 0.63147894 0.6353578  ... 0.66969776 0.67018038 0.67673365]
 [0.6388499  0.63304103 0.63743489 ... 0.67070811 0.67030235 0.67771141]
 ...
 [0.80823359 0.79521991 0.793972   ... 0.8331209  0.82278695 0.84165913]
 [0.80607586 0.79918217 0.79588775 ... 0.83159687 0.8169612  0.83267025]
 [0.80726358 0.80888455 0.81104251 ... 0.84597063 0.82883164 0.84392006]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc977.jpg,"[[0.95525885 0.93316932 0.9221108  ... 0.88988568 0.8888606  0.89563235]
 [0.93384324 0.91982088 0.91691218 ... 0.90000545 0.90110594 0.91090305]
 [0.95281106 0.94010153 0.93920086 ... 0.91434146 0.91932899 0.92998174]
 ...
 [0.1996853  0.19146934 0.21398988 ... 0.47904066 0.48083375 0.49073522]
 [0.21304384 0.20431875 0.20769729 ... 0.46159594 0.46283855 0.47344989]
 [0.16627385 0.18535617 0.19122116 ... 0.45350034 0.45512704 0.4663901 ]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc988.jpg,"[[0.78540221 0.80005562 0.78213531 ... 0.78400057 0.769156   0.80023641]
 [0.77902834 0.77798016 0.75197138 ... 0.76649778 0.78897246 0.82694514]
 [0.72997047 0.72309229 0.70766939 ... 0.81856279 0.81304601 0.82860898]
 ...
 [0.18340598 0.16780254 0.07532172 ... 0.26804071 0.33074012 0.37961609]
 [0.17705646 0.14661485 0.12044504 ... 0.24807957 0.38954032 0.37652148]
 [0.11619936 0.14576263 0.1077714  ... 0.32550498 0.33928801 0.28632602]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc989.jpg,"[[0.1756646  0.19552788 0.21071668 ... 0.94427809 0.94737295 0.95585378]
 [0.17707022 0.19189847 0.2076231  ... 0.9355772  0.94527388 0.95885402]
 [0.18131006 0.18910261 0.20650204 ... 0.93290537 0.94247706 0.95475447]
 ...
 [0.00784314 0.00784314 0.00784314 ... 0.01998393 0.05549041 0.05888532]
 [0.00784314 0.00784314 0.00784314 ... 0.07675425 0.03513524 0.03729636]
 [0.00784314 0.00784314 0.00784314 ... 0.10413105 0.09193895 0.04175913]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc990.jpg,"[[0.29393757 0.27534753 0.28648902 ... 0.27686678 0.27584745 0.28022034]
 [0.32702005 0.31198614 0.31935023 ... 0.31117805 0.30983262 0.31379285]
 [0.36265837 0.35063379 0.35371371 ... 0.35841407 0.35802955 0.36233565]
 ...
 [0.03174126 0.03342551 0.02662437 ... 0.01793333 0.01793333 0.01793333]
 [0.06766322 0.04892894 0.03506367 ... 0.01793333 0.01793333 0.01793333]
 [0.17152522 0.17628628 0.15236699 ... 0.01793333 0.01793333 0.01793333]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc991.jpg,"[[0.35251944 0.34467412 0.33856343 ... 0.61908352 0.61709716 0.63698783]
 [0.35306476 0.34570423 0.34273142 ... 0.69612412 0.71607275 0.73337629]
 [0.35165561 0.34656872 0.34630601 ... 0.74892376 0.75741908 0.76122146]
 ...
 [0.31901108 0.2732669  0.21377841 ... 0.24431971 0.27888767 0.27609824]
 [0.31358533 0.26895941 0.22695832 ... 0.15289355 0.18632852 0.21681813]
 [0.24004168 0.24188975 0.23215813 ... 0.05597039 0.06591493 0.08056527]]"
resized (120x120)fire0or1 images in rgb,0,coast_cdmc997.jpg,"[[0.27815395 0.27601988 0.28240271 ... 0.33692632 0.33606962 0.33976735]
 [0.27946766 0.27641305 0.27934795 ... 0.3333961  0.33260137 0.33626606]
 [0.28636943 0.27954384 0.27869016 ... 0.33810185 0.33680704 0.34074031]
 ...
 [0.45341544 0.4485691  0.44653554 ... 0.17532269 0.17291284 0.20936252]
 [0.45639425 0.44575376 0.44792887 ... 0.24462137 0.28559001 0.29569641]
 [0.45655738 0.44765956 0.46054027 ... 0.23470858 0.19551594 0.26108313]]"
resized (120x120)fire0or1 images in rgb,0,coast_gre637.jpg,"[[0.82996794 0.82996893 0.82996879 ... 0.91071028 0.91020654 0.9089878 ]
 [0.82050899 0.82115638 0.82124512 ... 0.912537   0.90963929 0.91009329]
 [0.82100205 0.82032274 0.8169177  ... 0.89937625 0.90356802 0.90639021]
 ...
 [0.35278937 0.35302962 0.35752853 ... 0.4659383  0.45990968 0.47008912]
 [0.36505183 0.36768687 0.36808425 ... 0.46369152 0.4549267  0.43739488]
 [0.34842142 0.35332118 0.35663626 ... 0.45146576 0.46615774 0.45711562]]"
resized (120x120)fire0or1 images in rgb,0,coast_land100.jpg,"[[0.53795241 0.50400458 0.49087566 ... 0.58304179 0.5888763  0.60451805]
 [0.49364616 0.4810277  0.47837649 ... 0.57598863 0.57630496 0.58008002]
 [0.46987916 0.47262434 0.47631677 ... 0.57604278 0.56971535 0.56698706]
 ...
 [0.50442079 0.47151462 0.34576244 ... 0.37214938 0.34202537 0.34279484]
 [0.29817509 0.26696569 0.30181616 ... 0.34755499 0.33943353 0.31486682]
 [0.13370477 0.11538486 0.17347515 ... 0.17481481 0.17235392 0.17189853]]"
resized (120x120)fire0or1 images in rgb,0,coast_land108.jpg,"[[0.48985594 0.48860327 0.48374588 ... 0.62598239 0.62383342 0.62630078]
 [0.47533426 0.47321407 0.47941072 ... 0.56680062 0.5626296  0.56228259]
 [0.48230822 0.4837077  0.49114954 ... 0.54259838 0.5381561  0.53562072]
 ...
 [0.32313909 0.29340361 0.27562921 ... 0.35720074 0.34416879 0.32043947]
 [0.30529969 0.32118705 0.3160984  ... 0.32663919 0.3606921  0.34624944]
 [0.16186658 0.170697   0.15247652 ... 0.24789789 0.24985366 0.25230644]]"
resized (120x120)fire0or1 images in rgb,0,coast_land111.jpg,"[[0.35404552 0.34343326 0.34379119 ... 0.33931645 0.35278618 0.42953704]
 [0.33637278 0.33617441 0.33989895 ... 0.32192406 0.31799062 0.32192589]
 [0.33662751 0.33828009 0.34335785 ... 0.31287017 0.30295591 0.26547274]
 ...
 [0.20146504 0.32829292 0.28686871 ... 0.33383445 0.31798025 0.31063881]
 [0.17359219 0.13778004 0.18885238 ... 0.30308918 0.35117062 0.30704594]
 [0.04327312 0.10651372 0.13883678 ... 0.17576078 0.25632111 0.23115626]]"
resized (120x120)fire0or1 images in rgb,0,coast_land112.jpg,"[[0.480461   0.43201843 0.40807195 ... 0.48404719 0.51223465 0.56761982]
 [0.42383516 0.39402099 0.38642427 ... 0.44203758 0.45778841 0.50135279]
 [0.39584657 0.38148367 0.38263707 ... 0.42717596 0.4294798  0.45957131]
 ...
 [0.42894698 0.43227431 0.43247667 ... 0.45366703 0.45373825 0.45384046]
 [0.44114753 0.44232199 0.44333397 ... 0.45979085 0.46084116 0.46098664]
 [0.33777594 0.34162862 0.34679075 ... 0.39193927 0.39228138 0.39244597]]"
resized (120x120)fire0or1 images in rgb,0,coast_land113.jpg,"[[0.48272562 0.40589897 0.28154802 ... 0.32769332 0.34640332 0.38482962]
 [0.35359976 0.30300481 0.26325378 ... 0.31868978 0.31851773 0.33121132]
 [0.28772773 0.27723559 0.2692648  ... 0.31110125 0.31484141 0.31818803]
 ...
 [0.07816337 0.05951169 0.07187541 ... 0.1026034  0.10332657 0.11563985]
 [0.01766398 0.01256718 0.01310284 ... 0.10634398 0.10121581 0.08862509]
 [0.0027746  0.00332551 0.00235977 ... 0.0618426  0.08688104 0.07069458]]"
resized (120x120)fire0or1 images in rgb,0,coast_land114.jpg,"[[0.40122726 0.38779734 0.38170465 ... 0.43038028 0.44717039 0.48263275]
 [0.38293451 0.38283937 0.38253502 ... 0.42489153 0.4302846  0.4498718 ]
 [0.38681164 0.38856074 0.38921649 ... 0.42639712 0.42587121 0.42445019]
 ...
 [0.28969325 0.29492919 0.29847858 ... 0.38699905 0.38710306 0.38681711]
 [0.28262369 0.28546843 0.28213359 ... 0.37924003 0.37946999 0.37779327]
 [0.08908886 0.08520694 0.08594965 ... 0.14912245 0.14965408 0.14834927]]"
resized (120x120)fire0or1 images in rgb,0,coast_land115.jpg,"[[0.48827989 0.4550518  0.45432368 ... 0.51802056 0.52050704 0.53134708]
 [0.46173149 0.45508405 0.4561186  ... 0.5252468  0.52991283 0.53271949]
 [0.45257245 0.45458188 0.45520907 ... 0.52978311 0.52831145 0.52732223]
 ...
 [0.18479078 0.19327797 0.18461091 ... 0.20861102 0.2056956  0.19905097]
 [0.19981969 0.19306782 0.20284047 ... 0.2225461  0.23162809 0.22817102]
 [0.10988548 0.08605853 0.1012547  ... 0.16425955 0.15763733 0.15006687]]"
resized (120x120)fire0or1 images in rgb,0,coast_land237.jpg,"[[0.56063702 0.55254064 0.5541971  ... 0.549138   0.54265152 0.48677817]
 [0.56093461 0.55341455 0.55865905 ... 0.55214343 0.55604879 0.54316391]
 [0.56558689 0.56011139 0.55894417 ... 0.55837332 0.56138356 0.54854308]
 ...
 [0.62835864 0.66733408 0.67948577 ... 0.72610929 0.72429913 0.72130855]
 [0.62633573 0.66769795 0.67831997 ... 0.72683149 0.72959524 0.72655307]
 [0.60761717 0.64682525 0.68156482 ... 0.80488016 0.81103794 0.80304436]]"
resized (120x120)fire0or1 images in rgb,0,coast_land253.jpg,"[[0.10398946 0.10845272 0.10764103 ... 0.32910894 0.34892018 0.45094528]
 [0.09270306 0.09843969 0.1057625  ... 0.30957223 0.30313033 0.30382213]
 [0.08469929 0.08969727 0.09273364 ... 0.26534196 0.25019634 0.20730079]
 ...
 [0.03528768 0.03452287 0.03397995 ... 0.04580669 0.04274845 0.03925283]
 [0.02696618 0.02398488 0.02569585 ... 0.05068675 0.0476996  0.04767123]
 [0.02113335 0.01950351 0.02106701 ... 0.01475359 0.01836443 0.01536428]]"
resized (120x120)fire0or1 images in rgb,0,coast_land258.jpg,"[[0.58758342 0.52694183 0.49392702 ... 0.54029627 0.5463819  0.55571276]
 [0.49187633 0.47092198 0.46412874 ... 0.5485829  0.55113553 0.55493672]
 [0.45615679 0.45468257 0.45329012 ... 0.55513067 0.55783856 0.55962211]
 ...
 [0.1718168  0.10952348 0.05185839 ... 0.25427634 0.26569901 0.2646    ]
 [0.19615318 0.12346512 0.11388535 ... 0.29146598 0.27293424 0.27992496]
 [0.17927624 0.17747506 0.1024937  ... 0.26956259 0.26486249 0.25358588]]"
resized (120x120)fire0or1 images in rgb,0,coast_land261.jpg,"[[0.0190454  0.09184601 0.20185469 ... 0.48616841 0.32914733 0.02171956]
 [0.01536023 0.0840838  0.21364716 ... 0.46707654 0.34289842 0.01970418]
 [0.01016052 0.08303576 0.21435384 ... 0.46550483 0.34547449 0.02016305]
 ...
 [0.00701063 0.04225297 0.17749162 ... 0.3444627  0.19794373 0.00926199]
 [0.00873566 0.05126355 0.20685689 ... 0.34087026 0.20144443 0.01141575]
 [0.00740642 0.03348648 0.14261818 ... 0.30302831 0.18025473 0.00751515]]"
resized (120x120)fire0or1 images in rgb,0,coast_land277.jpg,"[[0.12783703 0.12954511 0.12981278 ... 0.31819802 0.34870947 0.35879514]
 [0.13093044 0.13197812 0.13237771 ... 0.36521121 0.35299717 0.36123976]
 [0.1367899  0.13260737 0.13299703 ... 0.42332539 0.3949055  0.35495271]
 ...
 [0.44728346 0.42669395 0.48324937 ... 0.71587927 0.73150887 0.76341948]
 [0.45876403 0.46265084 0.43559647 ... 0.78720358 0.73844145 0.7139264 ]
 [0.48306451 0.47237728 0.49884991 ... 0.76960955 0.74626851 0.74741618]]"
resized (120x120)fire0or1 images in rgb,0,coast_land296.jpg,"[[0.41696654 0.41672681 0.41767933 ... 0.43656999 0.44467318 0.46691911]
 [0.41763523 0.41635611 0.41863475 ... 0.44238958 0.44306797 0.45600719]
 [0.41868673 0.41877905 0.41717427 ... 0.43811692 0.44058058 0.44590201]
 ...
 [0.70531561 0.72438688 0.68999302 ... 0.29100461 0.34095733 0.30853701]
 [0.68061868 0.69449912 0.65622811 ... 0.31623022 0.3146609  0.2953364 ]
 [0.63609557 0.60822321 0.60259377 ... 0.32901077 0.33332263 0.33144725]]"
resized (120x120)fire0or1 images in rgb,0,coast_land302.jpg,"[[0.66404456 0.65582052 0.65266795 ... 0.64165743 0.63991684 0.63891688]
 [0.65858651 0.65686381 0.65103989 ... 0.6411273  0.64260548 0.63989897]
 [0.65366151 0.65256098 0.64950598 ... 0.63805792 0.6397886  0.63757299]
 ...
 [0.32194927 0.31206299 0.31058911 ... 0.38651899 0.37829009 0.37259908]
 [0.30980877 0.30582733 0.30708327 ... 0.37141691 0.36442327 0.36297337]
 [0.28790158 0.28910716 0.28859497 ... 0.34283248 0.33729333 0.34141072]]"
resized (120x120)fire0or1 images in rgb,0,coast_land309.jpg,"[[0.61880062 0.61669973 0.61942281 ... 0.61072785 0.60868918 0.61100967]
 [0.62093201 0.6204115  0.61803079 ... 0.60480666 0.60160815 0.60478427]
 [0.61658057 0.61772284 0.61635181 ... 0.60308834 0.59965035 0.60057183]
 ...
 [0.32623216 0.29378313 0.21789346 ... 0.29932798 0.30662779 0.28277843]
 [0.2921284  0.28722919 0.23769359 ... 0.36119316 0.31498887 0.30822544]
 [0.24740116 0.25335298 0.19732222 ... 0.29566916 0.27472147 0.34569608]]"
resized (120x120)fire0or1 images in rgb,0,coast_land334.jpg,"[[0.35684648 0.35713436 0.3589333  ... 0.37855825 0.37599036 0.39896302]
 [0.36208065 0.35862993 0.35948796 ... 0.37397252 0.37226667 0.37952025]
 [0.35853246 0.35801183 0.3571518  ... 0.37312434 0.37401535 0.37225394]
 ...
 [0.43077807 0.45950769 0.46900984 ... 0.53957579 0.54012041 0.54041748]
 [0.34840076 0.35725931 0.36362514 ... 0.51520326 0.51336895 0.51345842]
 [0.1350251  0.13791096 0.1373847  ... 0.15898027 0.16340497 0.16377634]]"
resized (120x120)fire0or1 images in rgb,0,coast_land339.jpg,"[[0.07517748 0.19498944 0.13848734 ... 0.14946665 0.23396724 0.16145147]
 [0.07531981 0.08591121 0.19230351 ... 0.15002896 0.10841085 0.13487955]
 [0.08221443 0.08034815 0.08926133 ... 0.1695384  0.1379585  0.11115593]
 ...
 [0.87494525 0.87572499 0.86505337 ... 1.         0.99999955 0.99995752]
 [0.97813094 0.9813344  0.97855046 ... 0.99999737 0.99936777 0.99419886]
 [0.99634295 0.99791446 0.99953146 ... 0.99935799 0.99660612 0.98894399]]"
resized (120x120)fire0or1 images in rgb,0,coast_land340.jpg,"[[0.27706027 0.27856356 0.24988286 ... 0.19114734 0.1581168  0.14278483]
 [0.32610879 0.31936846 0.3193109  ... 0.36604411 0.34900875 0.35134425]
 [0.34488178 0.33381907 0.32269744 ... 0.36111179 0.37332565 0.37008076]
 ...
 [0.34091244 0.36593235 0.438857   ... 0.03573457 0.04137305 0.04141223]
 [0.3106287  0.34946412 0.42951061 ... 0.89434293 0.896379   0.89498715]
 [0.32453105 0.37726981 0.46319159 ... 0.99869193 0.99927531 0.99897963]]"
resized (120x120)fire0or1 images in rgb,0,coast_land341.jpg,"[[0.15472959 0.1678697  0.18810626 ... 0.17731797 0.09566557 0.01484746]
 [0.16750337 0.17501291 0.17952641 ... 0.18493638 0.10286772 0.01128749]
 [0.17105892 0.17671674 0.17828449 ... 0.1834929  0.09720813 0.010258  ]
 ...
 [0.42158398 0.42782857 0.42648625 ... 0.43781205 0.14443803 0.00859536]
 [0.34521828 0.39349357 0.41483514 ... 0.37380094 0.10564446 0.01194534]
 [0.28613484 0.35721875 0.40463996 ... 0.26025925 0.03449354 0.01034594]]"
resized (120x120)fire0or1 images in rgb,0,coast_land367.jpg,"[[0.46032208 0.46171509 0.46435568 ... 0.53227433 0.52951594 0.5265005 ]
 [0.46181046 0.46342374 0.46433633 ... 0.48330998 0.48115919 0.47805857]
 [0.46068067 0.4635104  0.46068997 ... 0.47596522 0.47122896 0.4680996 ]
 ...
 [0.24979549 0.24087372 0.24839259 ... 0.3029936  0.28908553 0.30356907]
 [0.30664884 0.31989282 0.28312597 ... 0.27931801 0.26012262 0.25005014]
 [0.29510736 0.27928942 0.31877072 ... 0.28864522 0.27952245 0.24053588]]"
